date,price
2016- 03- 03,"1,212.07"
2016- 03- 04,"1,198.50"
2016- 03- 07,"1,199.89"
2016- 03- 08,"1,210.24"
2016- 03- 09,"1,209.85"
2016- 03- 10,"1,205.44"
2016- 03- 11,"1,187.90"
2016- 03- 14,"1,189.05"
2016- 03- 15,"1,194.94"
2016- 03- 16,"1,178.94"
2016- 03- 17,"1,154.94"
2016- 03- 18,"1,164.30"
2016- 03- 21,"1,161.30"
2016- 03- 22,"1,157.27"
2016- 03- 23,"1,168.85"
2016- 03- 24,"1,168.55"
2016- 03- 25,"1,169.05"
2016- 03- 28,"1,165.99"
2016- 03- 29,"1,155.74"
2016- 03- 30,"1,143.85"
2016- 03- 31,"1,144.97"
2016- 04- 01,"1,147.89"
2016- 04- 04,"1,152.16"
2016- 04- 05,"1,160.81"
2016- 04- 06,"1,155.84"
2016- 04- 07,"1,160.80"
2016- 04- 08,"1,151.64"
2016- 04- 11,"1,142.64"
2016- 04- 12,"1,143.89"
2016- 04- 13,"1,146.24"
2016- 04- 14,"1,153.74"
2016- 04- 15,"1,146.99"
2016- 04- 18,"1,144.28"
2016- 04- 19,"1,128.99"
2016- 04- 20,"1,133.74"
2016- 04- 21,"1,141.39"
2016- 04- 22,"1,149.99"
2016- 04- 25,"1,151.21"
2016- 04- 26,"1,147.90"
2016- 04- 27,"1,149.01"
2016- 04- 28,"1,137.60"
2016- 04- 29,"1,144.83"
2016- 05- 02,"1,137.10"
2016- 05- 03,"1,151.89"
2016- 05- 04,"1,167.10"
2016- 05- 05,"1,167.89"
2016- 05- 06,"1,169.30"
2016- 05- 09,"1,175.60"
2016- 05- 10,"1,170.94"
2016- 05- 11,"1,165.55"
2016- 05- 12,"1,170.35"
2016- 05- 13,"1,176.80"
2016- 05- 16,"1,178.20"
2016- 05- 17,"1,177.24"
2016- 05- 18,"1,189.55"
2016- 05- 19,"1,187.48"
2016- 05- 20,"1,186.20"
2016- 05- 23,"1,183.24"
2016- 05- 24,"1,188.24"
2016- 05- 25,"1,181.85"
2016- 05- 26,"1,180.05"
2016- 05- 27,"1,186.25"
2016- 05- 30,"1,193.39"
2016- 05- 31,"1,189.74"
2016- 06- 01,"1,192.37"
2016- 06- 02,"1,186.81"
2016- 06- 03,"1,163.55"
2016- 06- 06,"1,162.99"
2016- 06- 07,"1,156.30"
2016- 06- 08,"1,154.25"
2016- 06- 09,"1,159.35"
2016- 06- 10,"1,171.53"
2016- 06- 13,"1,172.44"
2016- 06- 14,"1,176.35"
2016- 06- 15,"1,169.14"
2016- 06- 16,"1,172.65"
2016- 06- 17,"1,170.46"
2016- 06- 20,"1,159.89"
2016- 06- 21,"1,153.55"
2016- 06- 22,"1,149.28"
2016- 06- 23,"1,141.75"
2016- 06- 24,"1,171.95"
2016- 06- 27,"1,180.55"
2016- 06- 28,"1,167.07"
2016- 06- 29,"1,154.32"
2016- 06- 30,"1,152.35"
2016- 07- 01,"1,150.00"
2016- 07- 04,"1,152.14"
2016- 07- 05,"1,159.05"
2016- 07- 06,"1,159.45"
2016- 07- 07,"1,158.25"
2016- 07- 08,"1,149.80"
2016- 07- 11,"1,150.98"
2016- 07- 12,"1,143.64"
2016- 07- 13,"1,145.87"
2016- 07- 14,"1,132.55"
2016- 07- 15,"1,138.60"
2016- 07- 18,"1,135.24"
2016- 07- 19,"1,141.29"
2016- 07- 20,"1,143.25"
2016- 07- 21,"1,138.01"
2016- 07- 22,"1,136.35"
2016- 07- 25,"1,142.44"
2016- 07- 26,"1,137.80"
2016- 07- 27,"1,131.63"
2016- 07- 28,"1,124.60"
2016- 07- 29,"1,112.24"
2016- 08- 01,"1,108.44"
2016- 08- 02,"1,111.75"
2016- 08- 03,"1,117.00"
2016- 08- 04,"1,113.94"
2016- 08- 05,"1,115.27"
2016- 08- 08,"1,107.55"
2016- 08- 09,"1,103.05"
2016- 08- 10,"1,096.44"
2016- 08- 11,"1,097.85"
2016- 08- 12,"1,103.49"
2016- 08- 15,"1,097.91"
2016- 08- 16,"1,095.86"
2016- 08- 17,"1,108.07"
2016- 08- 18,"1,108.14"
2016- 08- 19,"1,115.57"
2016- 08- 22,"1,123.74"
2016- 08- 23,"1,120.58"
2016- 08- 24,"1,121.39"
2016- 08- 25,"1,115.82"
2016- 08- 26,"1,122.51"
2016- 08- 29,"1,120.08"
2016- 08- 30,"1,120.24"
2016- 08- 31,"1,116.30"
2016- 09- 01,"1,118.09"
2016- 09- 02,"1,116.45"
2016- 09- 05,"1,104.55"
2016- 09- 06,"1,094.64"
2016- 09- 07,"1,090.70"
2016- 09- 08,"1,098.63"
2016- 09- 09,"1,108.73"
2016- 09- 12,"1,107.68"
2016- 09- 13,"1,128.16"
2016- 09- 14,"1,126.57"
2016- 09- 15,"1,124.89"
2016- 09- 16,"1,126.05"
2016- 09- 19,"1,119.45"
2016- 09- 20,"1,117.20"
2016- 09- 21,"1,103.84"
2016- 09- 22,"1,103.34"
2016- 09- 23,"1,104.01"
2016- 09- 26,"1,108.91"
2016- 09- 27,"1,096.93"
2016- 09- 28,"1,092.60"
2016- 09- 29,"1,102.67"
2016- 09- 30,"1,101.91"
2016- 10- 03,"1,104.13"
2016- 10- 04,"1,116.58"
2016- 10- 05,"1,115.02"
2016- 10- 06,"1,115.36"
2016- 10- 07,"1,115.76"
2016- 10- 10,"1,108.63"
2016- 10- 11,"1,124.99"
2016- 10- 12,"1,125.51"
2016- 10- 13,"1,129.69"
2016- 10- 14,"1,136.41"
2016- 10- 17,"1,136.56"
2016- 10- 18,"1,125.13"
2016- 10- 19,"1,120.36"
2016- 10- 20,"1,131.13"
2016- 10- 21,"1,136.21"
2016- 10- 24,"1,135.60"
2016- 10- 25,"1,130.23"
2016- 10- 26,"1,138.76"
2016- 10- 27,"1,147.41"
2016- 10- 28,"1,147.32"
2016- 10- 31,"1,142.73"
2016- 11- 01,"1,145.85"
2016- 11- 02,"1,145.06"
2016- 11- 03,"1,144.47"
2016- 11- 04,"1,141.45"
2016- 11- 07,"1,141.67"
2016- 11- 08,"1,128.93"
2016- 11- 09,"1,157.89"
2016- 11- 10,"1,166.39"
2016- 11- 11,"1,165.58"
2016- 11- 14,"1,168.91"
2016- 11- 15,"1,167.63"
2016- 11- 16,"1,170.69"
2016- 11- 17,"1,180.02"
2016- 11- 18,"1,181.08"
2016- 11- 21,"1,180.19"
2016- 11- 22,"1,170.08"
2016- 11- 23,"1,181.89"
2016- 11- 24,"1,182.14"
2016- 11- 25,"1,175.77"
2016- 11- 28,"1,171.89"
2016- 11- 29,"1,167.76"
2016- 11- 30,"1,177.80"
2016- 12- 01,"1,167.73"
2016- 12- 02,"1,167.32"
2016- 12- 05,"1,167.15"
2016- 12- 06,"1,171.54"
2016- 12- 07,"1,158.28"
2016- 12- 08,"1,162.79"
2016- 12- 09,"1,172.89"
2016- 12- 12,"1,164.73"
2016- 12- 13,"1,164.30"
2016- 12- 14,"1,179.72"
2016- 12- 15,"1,183.39"
2016- 12- 16,"1,186.58"
2016- 12- 19,"1,188.14"
2016- 12- 20,"1,192.21"
2016- 12- 21,"1,194.19"
2016- 12- 22,"1,205.26"
2016- 12- 23,"1,200.36"
2016- 12- 26,"1,200.99"
2016- 12- 27,"1,207.67"
2016- 12- 28,"1,211.93"
2016- 12- 29,"1,206.39"
2016- 12- 30,"1,207.26"
2017- 01- 02,"1,203.93"
2017- 01- 03,"1,206.82"
2017- 01- 04,"1,196.15"
2017- 01- 05,"1,182.19"
2017- 01- 06,"1,202.00"
2017- 01- 09,"1,203.36"
2017- 01- 10,"1,201.80"
2017- 01- 11,"1,187.88"
2017- 01- 12,"1,175.91"
2017- 01- 13,"1,175.00"
2017- 01- 16,"1,183.38"
2017- 01- 17,"1,160.84"
2017- 01- 18,"1,178.38"
2017- 01- 19,"1,175.18"
2017- 01- 20,"1,175.39"
2017- 01- 23,"1,163.23"
2017- 01- 24,"1,170.23"
2017- 01- 25,"1,162.70"
2017- 01- 26,"1,172.39"
2017- 01- 27,"1,178.82"
2017- 01- 30,"1,170.71"
2017- 01- 31,"1,151.65"
2017- 02- 01,"1,153.71"
2017- 02- 02,"1,144.10"
2017- 02- 03,"1,138.52"
2017- 02- 06,"1,134.99"
2017- 02- 07,"1,143.39"
2017- 02- 08,"1,145.20"
2017- 02- 09,"1,151.02"
2017- 02- 10,"1,146.60"
2017- 02- 13,"1,149.71"
2017- 02- 14,"1,138.89"
2017- 02- 15,"1,135.28"
2017- 02- 16,"1,141.99"
2017- 02- 17,"1,150.78"
2017- 02- 20,"1,145.38"
2017- 02- 21,"1,142.89"
2017- 02- 22,"1,138.48"
2017- 02- 23,"1,133.10"
2017- 02- 24,"1,130.50"
2017- 02- 27,"1,134.65"
2017- 02- 28,"1,137.80"
2017- 03- 01,"1,140.23"
2017- 03- 02,"1,150.71"
2017- 03- 03,"1,152.32"
2017- 03- 06,"1,155.15"
2017- 03- 07,"1,150.67"
2017- 03- 08,"1,155.19"
2017- 03- 09,"1,160.10"
2017- 03- 10,"1,148.81"
2017- 03- 13,"1,147.99"
2017- 03- 14,"1,149.97"
2017- 03- 15,"1,128.62"
2017- 03- 16,"1,128.82"
2017- 03- 17,"1,129.04"
2017- 03- 20,"1,114.52"
2017- 03- 21,"1,123.03"
2017- 03- 22,"1,117.28"
2017- 03- 23,"1,122.68"
2017- 03- 24,"1,117.56"
2017- 03- 27,"1,111.32"
2017- 03- 28,"1,116.41"
2017- 03- 29,"1,111.47"
2017- 03- 30,"1,118.60"
2017- 03- 31,"1,117.65"
2017- 04- 03,"1,117.28"
2017- 04- 04,"1,125.10"
2017- 04- 05,"1,128.28"
2017- 04- 06,"1,131.30"
2017- 04- 07,"1,137.89"
2017- 04- 10,"1,143.47"
2017- 04- 11,"1,145.63"
2017- 04- 12,"1,134.95"
2017- 04- 13,"1,136.32"
2017- 04- 14,"1,136.45"
2017- 04- 17,"1,133.02"
2017- 04- 18,"1,142.64"
2017- 04- 19,"1,143.69"
2017- 04- 20,"1,138.12"
2017- 04- 21,"1,134.57"
2017- 04- 24,"1,134.38"
2017- 04- 25,"1,128.23"
2017- 04- 26,"1,133.03"
2017- 04- 27,"1,131.65"
2017- 04- 28,"1,137.88"
2017- 05- 01,"1,137.60"
2017- 05- 02,"1,129.20"
2017- 05- 03,"1,133.95"
2017- 05- 04,"1,135.60"
2017- 05- 05,"1,135.71"
2017- 05- 08,"1,133.69"
2017- 05- 09,"1,139.15"
2017- 05- 10,"1,132.05"
2017- 05- 11,"1,124.41"
2017- 05- 12,"1,123.41"
2017- 05- 15,"1,118.12"
2017- 05- 16,"1,116.06"
2017- 05- 17,"1,123.06"
2017- 05- 18,"1,129.19"
2017- 05- 19,"1,117.62"
2017- 05- 22,"1,116.04"
2017- 05- 23,"1,125.46"
2017- 05- 24,"1,119.23"
2017- 05- 25,"1,120.36"
2017- 05- 26,"1,118.84"
2017- 05- 29,"1,122.05"
2017- 05- 30,"1,124.49"
2017- 05- 31,"1,119.65"
2017- 06- 01,"1,122.13"
2017- 06- 02,"1,118.39"
2017- 06- 05,"1,118.31"
2017- 06- 06,"1,118.08"
2017- 06- 07,"1,124.28"
2017- 06- 08,"1,121.95"
2017- 06- 09,"1,125.30"
2017- 06- 12,"1,130.97"
2017- 06- 13,"1,127.73"
2017- 06- 14,"1,119.93"
2017- 06- 15,"1,130.84"
2017- 06- 16,"1,133.08"
2017- 06- 19,"1,136.78"
2017- 06- 20,"1,141.93"
2017- 06- 21,"1,143.32"
2017- 06- 22,"1,139.30"
2017- 06- 23,"1,134.89"
2017- 06- 26,"1,133.52"
2017- 06- 27,"1,140.56"
2017- 06- 28,"1,138.93"
2017- 06- 29,"1,147.30"
2017- 06- 30,"1,145.43"
2017- 07- 03,"1,150.28"
2017- 07- 04,"1,150.73"
2017- 07- 05,"1,153.34"
2017- 07- 06,"1,157.26"
2017- 07- 07,"1,153.74"
2017- 07- 10,"1,149.58"
2017- 07- 11,"1,149.17"
2017- 07- 12,"1,138.32"
2017- 07- 13,"1,137.85"
2017- 07- 14,"1,129.10"
2017- 07- 17,"1,128.39"
2017- 07- 18,"1,125.29"
2017- 07- 19,"1,124.60"
2017- 07- 20,"1,121.24"
2017- 07- 21,"1,118.84"
2017- 07- 24,"1,115.40"
2017- 07- 25,"1,120.02"
2017- 07- 26,"1,112.60"
2017- 07- 27,"1,117.35"
2017- 07- 28,"1,124.69"
2017- 07- 31,"1,119.40"
2017- 08- 01,"1,121.54"
2017- 08- 02,"1,122.97"
2017- 08- 03,"1,128.95"
2017- 08- 04,"1,128.78"
2017- 08- 07,"1,127.15"
2017- 08- 08,"1,129.18"
2017- 08- 09,"1,139.40"
2017- 08- 10,"1,144.17"
2017- 08- 11,"1,142.86"
2017- 08- 14,"1,139.41"
2017- 08- 15,"1,135.93"
2017- 08- 16,"1,135.60"
2017- 08- 17,"1,142.50"
2017- 08- 18,"1,139.78"
2017- 08- 21,"1,138.71"
2017- 08- 22,"1,132.38"
2017- 08- 23,"1,127.58"
2017- 08- 24,"1,128.23"
2017- 08- 25,"1,121.60"
2017- 08- 28,"1,118.47"
2017- 08- 29,"1,124.52"
2017- 08- 30,"1,124.18"
2017- 08- 31,"1,124.86"
2017- 09- 01,"1,121.69"
2017- 09- 04,"1,133.39"
2017- 09- 05,"1,132.52"
2017- 09- 06,"1,132.85"
2017- 09- 07,"1,127.89"
2017- 09- 08,"1,131.97"
2017- 09- 11,"1,130.34"
2017- 09- 12,"1,128.69"
2017- 09- 13,"1,132.08"
2017- 09- 14,"1,134.32"
2017- 09- 15,"1,133.21"
2017- 09- 18,"1,129.86"
2017- 09- 19,"1,131.18"
2017- 09- 20,"1,131.79"
2017- 09- 21,"1,132.76"
2017- 09- 22,"1,133.13"
2017- 09- 25,"1,134.80"
2017- 09- 26,"1,137.62"
2017- 09- 27,"1,145.76"
2017- 09- 28,"1,146.58"
2017- 09- 29,"1,145.30"
2017- 10- 02,"1,146.62"
2017- 10- 03,"1,143.24"
2017- 10- 04,"1,142.99"
2017- 10- 05,"1,142.41"
2017- 10- 06,"1,145.32"
2017- 10- 09,"1,143.82"
2017- 10- 10,"1,135.31"
2017- 10- 11,"1,132.91"
2017- 10- 12,"1,132.89"
2017- 10- 13,"1,126.67"
2017- 10- 16,"1,128.28"
2017- 10- 17,"1,131.21"
2017- 10- 18,"1,132.88"
2017- 10- 19,"1,129.01"
2017- 10- 20,"1,132.31"
2017- 10- 23,"1,130.86"
2017- 10- 24,"1,130.93"
2017- 10- 25,"1,127.81"
2017- 10- 26,"1,128.75"
2017- 10- 27,"1,125.97"
2017- 10- 30,"1,124.78"
2017- 10- 31,"1,118.42"
2017- 11- 01,"1,111.52"
2017- 11- 02,"1,112.35"
2017- 11- 03,"1,116.29"
2017- 11- 06,"1,112.84"
2017- 11- 07,"1,113.93"
2017- 11- 08,"1,114.31"
2017- 11- 09,"1,118.36"
2017- 11- 10,"1,120.96"
2017- 11- 13,"1,119.89"
2017- 11- 14,"1,115.52"
2017- 11- 15,"1,105.69"
2017- 11- 16,"1,097.18"
2017- 11- 17,"1,094.32"
2017- 11- 20,"1,097.04"
2017- 11- 21,"1,091.13"
2017- 11- 22,"1,086.06"
2017- 11- 23,"1,083.99"
2017- 11- 24,"1,085.62"
2017- 11- 27,"1,091.69"
2017- 11- 28,"1,083.95"
2017- 11- 29,"1,082.10"
2017- 11- 30,"1,088.13"
2017- 12- 01,"1,083.47"
2017- 12- 04,"1,086.30"
2017- 12- 05,"1,087.62"
2017- 12- 06,"1,093.99"
2017- 12- 07,"1,093.60"
2017- 12- 08,"1,092.85"
2017- 12- 11,"1,088.84"
2017- 12- 12,"1,092.89"
2017- 12- 13,"1,084.56"
2017- 12- 14,"1,089.22"
2017- 12- 15,"1,088.95"
2017- 12- 18,"1,086.05"
2017- 12- 19,"1,085.67"
2017- 12- 20,"1,080.56"
2017- 12- 21,"1,080.54"
2017- 12- 22,"1,077.74"
2017- 12- 25,"1,076.56"
2017- 12- 26,"1,076.12"
2017- 12- 27,"1,075.22"
2017- 12- 28,"1,070.26"
2017- 12- 29,"1,067.38"
2018- 01- 01,"1,066.60"
2018- 01- 02,"1,063.21"
2018- 01- 03,"1,064.80"
2018- 01- 04,"1,062.28"
2018- 01- 05,"1,062.09"
2018- 01- 08,"1,068.86"
2018- 01- 09,"1,071.97"
2018- 01- 10,"1,070.14"
2018- 01- 11,"1,065.58"
2018- 01- 12,"1,059.99"
2018- 01- 15,"1,063.43"
2018- 01- 16,"1,064.65"
2018- 01- 17,"1,067.36"
2018- 01- 18,"1,070.69"
2018- 01- 19,"1,067.66"
2018- 01- 22,"1,069.40"
2018- 01- 23,"1,073.89"
2018- 01- 24,"1,064.98"
2018- 01- 25,"1,066.06"
2018- 01- 26,"1,064.67"
2018- 01- 29,"1,070.95"
2018- 01- 30,"1,073.23"
2018- 01- 31,"1,070.08"
2018- 02- 01,"1,070.94"
2018- 02- 02,"1,089.95"
2018- 02- 05,"1,094.84"
2018- 02- 06,"1,080.06"
2018- 02- 07,"1,090.24"
2018- 02- 08,"1,097.58"
2018- 02- 09,"1,085.67"
2018- 02- 12,"1,082.60"
2018- 02- 13,"1,085.05"
2018- 02- 14,"1,070.91"
2018- 02- 15,"1,064.14"
2018- 02- 16,"1,067.19"
2018- 02- 19,"1,067.41"
2018- 02- 20,"1,074.91"
2018- 02- 21,"1,076.02"
2018- 02- 22,"1,080.72"
2018- 02- 23,"1,077.00"
2018- 02- 26,"1,070.67"
2018- 02- 27,"1,081.45"
2018- 02- 28,"1,085.21"
2018- 03- 01,"1,082.84"
2018- 03- 02,"1,079.69"
2018- 03- 05,"1,077.67"
2018- 03- 06,"1,063.96"
2018- 03- 07,"1,067.43"
2018- 03- 08,"1,074.11"
2018- 03- 09,"1,065.38"
2018- 03- 12,"1,065.02"
2018- 03- 13,"1,066.88"
2018- 03- 14,"1,064.55"
2018- 03- 15,"1,069.78"
2018- 03- 16,"1,070.53"
2018- 03- 19,"1,073.49"
2018- 03- 20,"1,071.91"
2018- 03- 21,"1,064.76"
2018- 03- 22,"1,081.21"
2018- 03- 23,"1,083.87"
2018- 03- 26,"1,075.69"
2018- 03- 27,"1,075.13"
2018- 03- 28,"1,064.56"
2018- 03- 29,"1,063.08"
2018- 03- 30,"1,061.26"
2018- 04- 02,"1,057.16"
2018- 04- 03,"1,054.94"
2018- 04- 04,"1,058.28"
2018- 04- 05,"1,062.63"
2018- 04- 06,"1,070.76"
2018- 04- 09,"1,069.71"
2018- 04- 10,"1,064.82"
2018- 04- 11,"1,066.82"
2018- 04- 12,"1,071.04"
2018- 04- 13,"1,071.68"
2018- 04- 16,"1,070.68"
2018- 04- 17,"1,067.12"
2018- 04- 18,"1,065.12"
2018- 04- 19,"1,067.21"
2018- 04- 20,"1,071.10"
2018- 04- 23,"1,081.20"
2018- 04- 24,"1,077.28"
2018- 04- 25,"1,082.21"
2018- 04- 26,"1,077.69"
2018- 04- 27,"1,067.86"
2018- 04- 30,"1,070.45"
2018- 05- 01,"1,073.48"
2018- 05- 02,"1,079.85"
2018- 05- 03,"1,075.56"
2018- 05- 04,"1,074.11"
2018- 05- 07,"1,080.03"
2018- 05- 08,"1,078.56"
2018- 05- 09,"1,079.38"
2018- 05- 10,"1,065.80"
2018- 05- 11,"1,067.98"
2018- 05- 14,"1,070.94"
2018- 05- 15,"1,080.82"
2018- 05- 16,"1,077.74"
2018- 05- 17,"1,082.59"
2018- 05- 18,"1,081.37"
2018- 05- 21,"1,077.69"
2018- 05- 22,"1,076.54"
2018- 05- 23,"1,077.25"
2018- 05- 24,"1,081.69"
2018- 05- 25,"1,078.38"
2018- 05- 28,"1,075.24"
2018- 05- 29,"1,084.37"
2018- 05- 30,"1,077.10"
2018- 05- 31,"1,080.59"
2018- 06- 01,"1,071.88"
2018- 06- 04,"1,070.48"
2018- 06- 05,"1,071.95"
2018- 06- 06,"1,066.88"
2018- 06- 07,"1,072.19"
2018- 06- 08,"1,074.93"
2018- 06- 11,"1,076.88"
2018- 06- 12,"1,081.84"
2018- 06- 13,"1,086.03"
2018- 06- 14,"1,089.15"
2018- 06- 15,"1,103.42"
2018- 06- 18,"1,103.51"
2018- 06- 19,"1,111.89"
2018- 06- 20,"1,109.98"
2018- 06- 21,"1,110.55"
2018- 06- 22,"1,112.00"
2018- 06- 25,"1,115.47"
2018- 06- 26,"1,118.52"
2018- 06- 27,"1,123.57"
2018- 06- 28,"1,121.35"
2018- 06- 29,"1,115.04"
2018- 07- 02,"1,118.88"
2018- 07- 03,"1,114.99"
2018- 07- 04,"1,116.40"
2018- 07- 05,"1,119.33"
2018- 07- 06,"1,115.52"
2018- 07- 09,"1,113.32"
2018- 07- 10,"1,114.22"
2018- 07- 11,"1,128.23"
2018- 07- 12,"1,124.58"
2018- 07- 13,"1,130.14"
2018- 07- 16,"1,128.46"
2018- 07- 17,"1,127.00"
2018- 07- 18,"1,131.16"
2018- 07- 19,"1,135.55"
2018- 07- 20,"1,127.90"
2018- 07- 23,"1,134.19"
2018- 07- 24,"1,127.41"
2018- 07- 25,"1,117.79"
2018- 07- 26,"1,124.38"
2018- 07- 27,"1,115.89"
2018- 07- 30,"1,117.81"
2018- 07- 31,"1,113.25"
2018- 08- 01,"1,119.49"
2018- 08- 02,"1,128.21"
2018- 08- 03,"1,123.34"
2018- 08- 06,"1,126.70"
2018- 08- 07,"1,117.94"
2018- 08- 08,"1,117.26"
2018- 08- 09,"1,123.70"
2018- 08- 10,"1,130.17"
2018- 08- 13,"1,137.00"
2018- 08- 14,"1,128.21"
2018- 08- 15,"1,133.97"
2018- 08- 16,"1,127.25"
2018- 08- 17,"1,119.69"
2018- 08- 20,"1,118.17"
2018- 08- 21,"1,116.61"
2018- 08- 22,"1,117.76"
2018- 08- 23,"1,124.62"
2018- 08- 24,"1,114.51"
2018- 08- 27,"1,109.05"
2018- 08- 28,"1,108.30"
2018- 08- 29,"1,110.64"
2018- 08- 30,"1,114.79"
2018- 08- 31,"1,115.63"
2018- 09- 03,"1,112.10"
2018- 09- 04,"1,118.36"
2018- 09- 05,"1,119.84"
2018- 09- 06,"1,122.06"
2018- 09- 07,"1,128.57"
2018- 09- 10,"1,129.90"
2018- 09- 11,"1,123.99"
2018- 09- 12,"1,120.25"
2018- 09- 13,"1,120.01"
2018- 09- 14,"1,121.66"
2018- 09- 17,"1,126.33"
2018- 09- 18,"1,122.82"
2018- 09- 19,"1,118.95"
2018- 09- 20,"1,117.13"
2018- 09- 21,"1,114.95"
2018- 09- 24,"1,120.12"
2018- 09- 25,"1,117.88"
2018- 09- 26,"1,115.55"
2018- 09- 27,"1,114.15"
2018- 09- 28,"1,110.15"
2018- 10- 01,"1,113.76"
2018- 10- 02,"1,118.51"
2018- 10- 03,"1,125.50"
2018- 10- 04,"1,133.53"
2018- 10- 05,"1,132.13"
2018- 10- 08,"1,134.63"
2018- 10- 09,"1,132.12"
2018- 10- 10,"1,143.30"
2018- 10- 11,"1,135.55"
2018- 10- 12,"1,131.30"
2018- 10- 15,"1,131.87"
2018- 10- 16,"1,123.24"
2018- 10- 17,"1,128.53"
2018- 10- 18,"1,138.60"
2018- 10- 19,"1,132.15"
2018- 10- 22,"1,133.25"
2018- 10- 23,"1,135.78"
2018- 10- 24,"1,139.86"
2018- 10- 25,"1,137.38"
2018- 10- 26,"1,140.28"
2018- 10- 29,"1,143.74"
2018- 10- 30,"1,139.69"
2018- 10- 31,"1,142.02"
2018- 11- 01,"1,124.31"
2018- 11- 02,"1,118.10"
2018- 11- 05,"1,120.56"
2018- 11- 06,"1,121.93"
2018- 11- 07,"1,116.43"
2018- 11- 08,"1,121.68"
2018- 11- 09,"1,130.69"
2018- 11- 12,"1,139.35"
2018- 11- 13,"1,131.49"
2018- 11- 14,"1,132.70"
2018- 11- 15,"1,127.93"
2018- 11- 16,"1,121.40"
2018- 11- 19,"1,125.68"
2018- 11- 20,"1,130.25"
2018- 11- 21,"1,128.12"
2018- 11- 22,"1,132.10"
2018- 11- 23,"1,133.50"
2018- 11- 26,"1,129.79"
2018- 11- 27,"1,130.51"
2018- 11- 28,"1,123.48"
2018- 11- 29,"1,117.55"
2018- 11- 30,"1,120.44"
2018- 12- 03,"1,109.54"
2018- 12- 04,"1,111.51"
2018- 12- 05,"1,114.16"
2018- 12- 06,"1,118.70"
2018- 12- 07,"1,124.85"
2018- 12- 10,"1,128.37"
2018- 12- 11,"1,129.53"
2018- 12- 12,"1,124.82"
2018- 12- 13,"1,125.55"
2018- 12- 14,"1,132.70"
2018- 12- 17,"1,129.55"
2018- 12- 18,"1,127.53"
2018- 12- 19,"1,129.71"
2018- 12- 20,"1,122.78"
2018- 12- 21,"1,129.04"
2018- 12- 24,"1,124.87"
2018- 12- 25,"1,125.40"
2018- 12- 26,"1,123.66"
2018- 12- 27,"1,120.08"
2018- 12- 28,"1,117.05"
2018- 12- 31,"1,114.30"
2019- 01- 01,"1,112.83"
2019- 01- 02,"1,120.12"
2019- 01- 03,"1,125.89"
2019- 01- 04,"1,116.85"
2019- 01- 07,"1,117.66"
2019- 01- 08,"1,122.83"
2019- 01- 09,"1,118.18"
2019- 01- 10,"1,117.79"
2019- 01- 11,"1,118.23"
2019- 01- 14,"1,121.80"
2019- 01- 15,"1,122.85"
2019- 01- 16,"1,120.78"
2019- 01- 17,"1,122.70"
2019- 01- 18,"1,126.08"
2019- 01- 21,"1,134.40"
2019- 01- 22,"1,131.77"
2019- 01- 23,"1,126.46"
2019- 01- 24,"1,128.75"
2019- 01- 25,"1,118.78"
2019- 01- 28,"1,118.87"
2019- 01- 29,"1,118.01"
2019- 01- 30,"1,111.04"
2019- 01- 31,"1,112.40"
2019- 02- 01,"1,119.40"
2019- 02- 04,"1,119.86"
2019- 02- 05,"1,117.27"
2019- 02- 06,"1,121.80"
2019- 02- 07,"1,124.81"
2019- 02- 08,"1,124.50"
2019- 02- 11,"1,125.99"
2019- 02- 12,"1,121.29"
2019- 02- 13,"1,125.59"
2019- 02- 14,"1,126.40"
2019- 02- 15,"1,126.44"
2019- 02- 18,"1,126.40"
2019- 02- 19,"1,122.92"
2019- 02- 20,"1,123.22"
2019- 02- 21,"1,125.63"
2019- 02- 22,"1,122.99"
2019- 02- 25,"1,116.06"
2019- 02- 26,"1,115.61"
2019- 02- 27,"1,118.22"
2019- 02- 28,"1,125.90"
2019- 03- 01,"1,127.67"
2019- 03- 04,"1,126.46"
2019- 03- 05,"1,125.81"
2019- 03- 06,"1,128.38"
2019- 03- 07,"1,134.87"
2019- 03- 08,"1,133.90"
2019- 03- 11,"1,131.77"
2019- 03- 12,"1,128.44"
2019- 03- 13,"1,130.50"
2019- 03- 14,"1,136.42"
2019- 03- 15,"1,135.70"
2019- 03- 18,"1,132.52"
2019- 03- 19,"1,130.96"
2019- 03- 20,"1,126.05"
2019- 03- 21,"1,128.41"
2019- 03- 22,"1,136.11"
2019- 03- 25,"1,132.86"
2019- 03- 26,"1,135.87"
2019- 03- 27,"1,139.24"
2019- 03- 28,"1,135.95"
2019- 03- 29,"1,137.40"
2019- 04- 01,"1,133.72"
2019- 04- 02,"1,136.92"
2019- 04- 03,"1,133.67"
2019- 04- 04,"1,135.83"
2019- 04- 05,"1,136.69"
2019- 04- 08,"1,141.98"
2019- 04- 09,"1,140.08"
2019- 04- 10,"1,136.97"
2019- 04- 11,"1,140.96"
2019- 04- 12,"1,133.72"
2019- 04- 15,"1,134.10"
2019- 04- 16,"1,136.69"
2019- 04- 17,"1,131.28"
2019- 04- 18,"1,136.61"
2019- 04- 19,"1,135.58"
2019- 04- 22,"1,139.99"
2019- 04- 23,"1,142.11"
2019- 04- 24,"1,155.05"
2019- 04- 25,"1,159.01"
2019- 04- 26,"1,157.90"
2019- 04- 29,"1,158.88"
