기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS200007,치과의원,482195656 ,4228 ,93,7,23,16,17,19,17,7,0,0,10,25,41,24,0,45,55,0,32,21,18,17,12,456939862,25255794,133571764,63721857,74427750,71841927,113376564,25255794,0,0,48738367,110050681,225460106,94137537,3808965,230073399,241897818,768345,94037556,76161650,78626600,98284229,124092837,3920,308,949,689,723,824,735,308,0,0,441,1047,1715,1017,8,1893,2261,18,1308,872,761,683,512,3
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS300028,화초,80743740 ,4695 ,56,44,13,8,9,11,14,22,23,0,3,15,26,49,7,51,49,7,64,15,7,6,1,48011186,32732554,15384506,4509291,6833144,8942932,12341313,14885161,17847393,265728,3605255,16018789,21758781,35054408,4040779,35345978,44129516,4276685,46479909,14560475,7856084,5670857,631484,2694,2001,742,312,433,493,714,888,1113,9,156,781,1224,2221,304,2194,2486,321,2993,707,318,297,46,4
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS100007,치킨전문점,1047957627 ,41623 ,68,32,12,14,13,14,15,18,14,18,0,4,5,33,40,58,42,9,51,15,13,9,2,701920078,346037549,120565973,134354377,134426053,146836421,165737254,186165988,159871561,144150730,0,78370247,87710742,402362553,335363355,576224528,412912065,96932678,443846871,164208969,152063186,100590564,31494323,28701,12922,5330,5486,5517,5825,6543,6954,5968,4308,0,4273,4301,17254,11487,21240,19160,5780,20077,4935,4789,3846,973,12
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS200023,통신기기수리,14705389 ,210 ,78,22,17,16,20,9,17,13,9,0,3,27,42,28,0,37,63,0,45,26,14,16,0,12127572,2577817,3497256,2552354,2404594,1526328,2147040,1483301,1094516,0,18039,5374885,6102687,3209778,0,3938642,8101150,0,4974826,2935274,2267899,1861795,0,164,46,35,31,40,20,38,27,19,0,4,67,84,55,0,79,110,0,81,45,35,27,0,3
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS100005,제과점,376766820 ,35735 ,60,40,14,10,11,11,14,25,15,0,4,16,33,37,11,41,59,4,58,16,15,6,2,246061299,130705521,41486036,45713847,52313968,50423685,56123763,72602746,58102775,1314066,22018202,53706374,94429662,145374600,59923916,116231371,235794277,10155615,187516065,73479462,42403125,28440232,10031153,23679,12056,4091,4291,4915,4877,5505,6603,5453,133,2768,5304,8402,13152,5976,10684,23661,1191,18253,6824,4292,2878,912,7
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS100008,분식전문점,1809033277 ,165996 ,69,31,12,14,15,14,15,17,14,1,5,24,19,41,10,42,58,5,48,22,15,9,2,1199513854,609519423,203506823,231481266,246958027,248885572,268682166,351103814,258415609,25271055,39987707,444009804,331455841,803859471,164449399,788482014,933342759,83801581,841628016,372346391,259546603,131613634,32888547,118342,47654,21119,23173,24331,24644,25075,27974,19680,1032,9216,42484,31393,67404,14467,70495,91174,8713,81426,34173,21877,12464,3020,47
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS200044,여행사,1464315 ,37 ,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,1464315,0,0,0,0,1464315,0,0,0,0,0,0,1464315,0,0,1464315,0,0,0,0,1464315,0,0,37,0,0,0,0,37,0,0,0,0,0,0,37,0,0,37,0,0,0,0,37,0,0,3
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS100001,한식음식점,7638648442 ,290419 ,69,31,12,13,14,14,16,17,14,6,2,21,12,40,19,50,50,4,47,20,14,11,5,5170673850,2467974592,896289387,973300443,1016600518,1067907793,1216575709,1370460538,1097514054,635422657,125808566,1279678227,708893530,3156477059,1732368403,3671392526,2979693134,165617627,2661669669,1501952142,1113463046,839005992,369377195,201340,89079,35642,38831,40189,41509,45169,47562,41517,16420,8421,65535,37440,114363,48240,139097,134216,11430,126689,52274,38753,31051,13108,99
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS300002,편의점,1239712563 ,281362 ,69,31,13,13,14,14,15,17,14,12,12,13,16,27,20,58,42,4,54,22,11,7,2,845402564,394309999,156932446,163646870,164669324,168855914,191298010,215876734,178433265,184699530,142651095,147656726,190466314,313755316,260483582,781556096,456596922,35714123,622167111,286583250,169465523,92930655,31292357,192437,88925,35610,36532,38164,38804,43327,48129,40796,34106,36035,36035,44731,75497,54958,165490,115646,11588,152010,59141,33485,18994,5918,9
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS300021,문구,451998556 ,30633 ,82,18,17,17,16,16,17,10,8,0,9,23,30,35,4,38,62,5,50,18,15,9,4,389214411,62784145,59350403,89357218,75913062,72697813,91895915,36406714,26377431,0,43735105,125427961,158250289,113462542,11122659,94654829,125889372,7224183,92031866,44948827,42193112,22226032,11920186,24247,6386,4910,4952,4698,4750,4937,3586,2800,0,2781,6869,8620,10773,1590,9289,15749,1143,12717,4249,3824,2201,908,2
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS300033,철물점,30342256 ,2590 ,92,8,27,24,8,24,9,4,4,0,5,43,31,22,0,55,45,0,20,44,10,25,1,27556498,2785758,6453243,4310445,5444201,6439972,4908637,2590516,195242,0,3246392,6096327,10785859,10213678,0,15637192,6632712,47127,4197688,6151735,5370819,5704738,797797,2199,391,558,389,411,417,424,209,182,0,236,531,706,1117,0,1622,543,7,822,497,425,369,47,2
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS200019,PC방,282552287 ,65804 ,59,41,10,12,12,11,15,22,19,11,2,8,21,38,21,74,26,12,74,8,2,3,0,180511282,102041005,31791520,35350635,36142650,35704829,41521648,53366836,48674169,41861211,11447331,24988039,49761155,94843104,59651447,221823989,60358054,30039225,203102640,30183711,9198381,9049547,608541,43407,22397,7364,8216,8950,8947,9930,11543,10854,9472,2493,6267,11842,22241,13489,51261,14435,9812,45912,5534,2136,2176,126,6
2017,2,D,발달상권,1001242,혜화역 대학로_3,CS200006,일반의원,390237251 ,13678 ,90,10,18,20,20,17,15,10,0,0,15,27,33,25,0,46,54,2,12,13,46,17,10,349396299,40840952,72171609,68674628,72071854,74670344,61807864,40840952,0,0,56680270,100963697,134272634,98320650,0,174161675,216075576,9926153,39581656,53673378,186122617,59520377,41413070,12481,1197,2825,2392,2382,2668,2214,1197,0,0,2599,3945,4364,2770,0,6070,7608,479,2530,1910,4071,2608,2080,3
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300014,신발,104885606 ,1803 ,64,36,10,14,15,12,14,21,14,0,0,18,30,44,8,17,83,1,31,22,25,17,5,70127442,34758164,11087263,13838697,15538343,15325696,14337443,19086308,15671856,0,304960,19518343,30131217,45082437,9848649,16211857,87328325,444065,23225122,24460880,28538714,20285918,6585483,1175,628,200,242,255,237,241,349,279,0,2,297,497,838,169,261,1537,13,516,441,451,263,114,4
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300021,문구,464887572 ,28548 ,85,15,17,17,18,16,17,9,6,0,8,25,30,33,4,42,59,5,47,19,16,10,4,407335136,57552436,75307429,73721619,78719620,69587958,109998510,35004826,22547610,0,32576954,138519652,178753379,102099723,12937864,93446600,110115245,7058118,81071041,39748211,40527504,21934029,13222944,23098,5450,4519,4515,4819,4447,4798,3223,2227,0,2311,6865,8122,9738,1512,9341,13283,1239,10828,3931,3565,2045,1022,2
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300033,철물점,46508051 ,3258 ,92,8,13,8,31,18,22,5,3,0,7,24,52,18,0,47,54,0,68,15,7,8,3,41583593,4924458,10699731,8078277,7438821,8005712,7361052,4715751,208707,0,7442061,12866178,13275847,12903768,20197,18687071,13828163,67325,9022011,8533361,5072571,6168279,3651685,2733,525,584,491,508,555,595,330,195,0,418,830,880,1123,7,1660,861,7,1102,564,337,391,121,2
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS100003,일식음식점,3383416885 ,123356 ,65,35,11,13,13,13,15,20,16,6,0,20,15,44,15,50,50,4,55,19,11,8,3,2178631281,1204785604,364336073,428968589,440541749,452791917,491992953,680437010,524348594,168459400,624568,689267485,485850960,1519895689,519318783,1621499076,1490631777,95778273,1532637126,633641500,417365131,317906184,114802638,82292,41064,14031,16513,16514,17137,18097,22970,18094,3770,19,29643,19919,56996,13009,57151,60837,5166,65706,20406,13084,10265,3370,27
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200034,여관,201395823 ,5398 ,57,43,12,10,10,12,13,24,19,40,4,4,9,21,22,75,25,3,71,16,7,3,1,117328258,84067565,23857319,21898361,19809340,26235542,25527696,48382709,35684856,89625529,6458633,7544342,13295750,32983027,51488542,140239953,51964912,5056150,130112920,34329719,15303185,5895632,1507261,3147,2251,633,583,547,699,685,1250,1001,1979,171,220,577,1261,1190,3889,1365,149,3684,878,364,147,33,5
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200002,외국어학원,89144039 ,370 ,83,17,19,14,22,18,11,17,0,0,10,28,20,35,8,33,67,1,27,24,32,11,5,74601046,14542993,18212036,11677386,19009504,16021769,9680351,14542993,0,0,8245740,24214100,18228670,32968012,5487517,30078048,55851902,958378,22889978,20131102,26815127,10357919,4777446,306,64,73,52,76,64,41,64,0,0,35,103,76,130,26,120,239,5,100,89,111,38,17,1
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200003,예술학원,155693418 ,509 ,96,4,22,11,8,13,42,4,0,0,0,1,25,69,5,56,44,2,47,4,29,16,4,149735592,5957826,34189428,20681180,13335561,45785420,35744003,5957826,0,0,0,23283,25289005,117516225,12864905,72811275,82882143,4651320,37908681,4172178,46065524,55745567,7150148,480,29,117,82,60,97,124,29,0,0,0,5,134,331,39,240,269,12,250,24,87,111,25,2
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300017,시계및귀금속,10247108 ,371 ,82,18,13,16,19,10,24,18,0,0,1,40,32,27,0,48,52,4,43,14,21,11,8,9319453,927655,681722,839787,5017496,512503,2267945,927655,0,0,53435,6970184,2009014,1214475,0,2649996,3787740,230561,1680100,1138471,1140806,689786,1558011,303,68,46,62,70,37,88,68,0,0,5,150,116,100,0,171,180,13,150,47,71,39,30,2
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS100001,한식음식점,7465479076 ,281872 ,68,32,12,13,14,14,15,18,14,6,2,21,13,40,18,50,50,3,47,19,14,11,5,5017652387,2447826689,904984363,943805849,1002995937,1016148142,1149718096,1420126981,1027699708,613942346,110151563,1289621231,699499825,3128977183,1623286928,3527699803,2979044074,155481496,2632015216,1416149094,1108982571,827946879,366168615,193870,88002,34745,37860,39618,39373,42274,49660,38342,15745,7217,65188,37541,112022,44159,134277,129991,10064,121632,50067,38647,30323,13540,98
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS100002,중식음식점,749888359 ,21847 ,72,28,13,14,15,14,16,17,11,3,0,23,12,46,15,49,51,3,47,22,12,9,6,554407757,195480602,94580109,106968373,118141627,106844289,127873359,127492404,67988198,45775715,279923,129916585,52221854,351920540,169773742,348944125,241670192,8767761,232149690,160916035,91974263,63419305,33387262,15351,6496,2768,2956,3103,2995,3529,3800,2696,739,28,4794,2942,9842,3502,10489,9646,805,9940,4251,2523,1751,866,9
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS100005,제과점,405719422 ,38883 ,61,39,11,12,12,12,14,23,16,0,4,15,30,41,10,33,67,6,56,17,12,7,2,262085293,143634129,46775428,50774755,47483936,51998313,65052861,81819863,61814266,1103240,18758674,69220828,104292571,162741914,49602195,119807915,259775039,15225109,202041282,72951884,46274284,33827755,9262644,25381,13502,4615,5018,4961,5116,5671,7502,6000,126,2763,6297,9114,15001,5582,11491,26125,1603,20263,6701,4485,3510,1056,6
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300006,미곡판매,66517055 ,502 ,94,6,18,6,15,6,49,6,0,0,5,25,30,41,0,54,46,0,0,6,0,33,62,64565279,1951776,1780150,1487067,1085408,5483560,54729094,1951776,0,0,1140168,3772180,12462228,49142479,0,5467925,59097354,0,0,1140168,0,3647521,59777590,456,46,74,46,71,47,218,46,0,0,36,150,132,184,0,222,233,0,0,36,0,137,282,1
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200036,고시원,54722711 ,173 ,100,0,67,33,0,0,0,0,0,0,0,0,0,67,33,33,67,0,67,0,33,0,0,54722711,0,29158632,25564079,0,0,0,0,0,0,0,0,0,49530403,5192308,5192308,49530403,0,49530403,0,5192308,0,0,173,0,93,80,0,0,0,0,0,0,0,0,0,160,13,13,160,0,160,0,13,0,0,0
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300002,편의점,1225890343 ,279690 ,67,33,13,13,13,14,15,18,14,12,13,13,16,27,19,58,42,4,54,21,12,7,2,820679230,405211113,153900079,156910151,161546710,168086434,180235856,226394813,178816300,188856911,151928481,137313283,177764361,309733462,260293845,747260820,452886053,34318122,593225700,272679015,173443836,94840614,31639585,188477,91213,34854,36214,37315,38503,41591,51258,39955,34380,38102,34605,44391,74101,54111,162288,113949,10668,148368,56863,34282,19815,6239,9
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200028,미용실,268187595 ,10247 ,66,34,12,12,13,13,15,19,16,0,1,19,31,47,3,52,48,3,58,19,9,9,2,175253211,92934384,30931215,33349433,32817065,35231504,42923994,53155436,39778948,0,1118726,44740241,80965174,129346052,12017402,109024646,159162949,7681209,157195842,52811948,23920118,21822909,4755569,6767,3480,1257,1259,1332,1351,1568,1915,1565,0,81,1980,3175,4757,254,5482,4765,317,6122,2019,843,780,166,10
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300001,슈퍼마켓,752881674 ,60059 ,66,34,12,13,14,13,15,19,15,0,3,13,23,43,17,26,74,8,50,13,12,10,8,503125676,249755998,97427598,101587279,101285429,98092807,104732563,138488506,111267492,352864,25747814,113992408,177508456,312888136,122391996,183337392,507630509,41180526,306696666,94227795,94678212,83007089,71177613,39901,20158,7079,7811,8300,8144,8567,10915,9243,25,2132,8187,13702,25803,10210,15379,41912,4095,28098,7655,6928,5985,4533,8
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200006,일반의원,353672076 ,13346 ,89,11,16,20,21,16,16,11,0,0,16,27,33,24,0,44,56,2,14,13,47,15,10,309135078,44536998,52870616,61278067,68229877,61613069,65143449,44536998,0,0,53246112,102918638,118935022,78572304,0,154918751,198753325,7479612,42181644,41051554,173460715,53220242,36278309,12084,1262,2424,2452,2448,2236,2524,1262,0,0,2730,3768,4242,2606,0,5738,7608,321,2815,2105,4037,2090,1978,3
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300011,일반의류,667289052 ,13631 ,78,22,13,16,18,16,15,13,10,0,1,17,28,46,8,14,86,2,35,18,26,18,2,498491213,168797839,86664237,109790848,95961524,106073110,100001494,100209070,68588769,0,3710633,94027481,173980264,316191272,79379402,116215875,546195224,12666196,264198626,142167883,151709226,80281702,11387465,9579,4052,1708,1925,1908,2023,2015,2317,1735,0,117,1910,3340,6621,1643,2610,10930,368,6403,2642,2444,1399,283,26
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200030,피부관리실,85632534 ,2795 ,58,42,6,15,12,10,15,28,14,0,0,18,25,45,12,11,89,3,53,25,12,6,1,51857409,33775125,8926748,9326239,8228516,5960227,19415679,27026313,6748812,0,112493,14806465,19604245,44366302,6743029,12180121,73452413,1058414,35850045,37028261,5981919,4692386,1021509,1672,1123,279,300,276,287,530,663,460,0,11,388,697,1296,403,286,2509,80,1783,522,210,163,37,3
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300015,가방,60045979 ,6193 ,66,34,12,11,14,15,15,20,14,0,0,14,24,42,20,30,70,6,70,11,6,7,1,39021584,21024395,6963117,5700471,8577229,8286669,9494098,13514382,7510013,0,80654,7086994,14647776,25231012,12999543,19878812,39288246,3797560,39883300,6049530,4832896,4254272,349500,4123,2070,744,682,837,930,930,1232,838,0,10,848,1500,2594,1241,1853,4298,355,4330,698,343,394,31,0
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300018,의약품,454931596 ,32504 ,80,20,15,17,17,16,16,14,6,0,12,25,24,31,9,43,57,2,37,16,22,12,10,409379747,45551849,75524859,85435702,83840321,82697633,81881232,36031718,9520131,601492,151721076,127417907,81710084,79548321,13932716,226163314,218558112,3387293,67021333,50029758,115722832,87579503,120980709,27485,5019,5239,5564,5548,5450,5684,3781,1238,72,6382,8980,7297,7990,1783,14429,17618,616,10069,4935,6481,4711,5237,7
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200019,PC방,355360671 ,82588 ,60,40,12,12,11,12,14,22,18,11,3,8,21,39,19,74,26,11,70,9,4,4,1,228554122,126806549,46455532,42961727,42581828,43671175,52883860,67784059,59022490,63047715,15261982,31169889,58730993,109661317,77488775,284225866,71134805,43146946,245227301,35692338,15062400,14445121,1786565,54391,28197,10526,10267,10272,10638,12688,15014,13183,13995,3668,7682,14868,25119,17256,66341,16247,13662,56205,6103,3435,2848,335,7
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200005,스포츠 강습,7500000 ,32 ,100,0,0,100,0,0,0,0,0,0,0,0,0,100,0,50,50,0,50,0,50,0,0,7500000,0,0,7500000,0,0,0,0,0,0,0,0,0,7500000,0,4891304,2608696,0,4891304,0,2608696,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,32,0,16,16,0,16,0,16,0,0,3
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS100007,치킨전문점,976935164 ,37086 ,66,34,10,13,14,14,15,20,14,17,0,3,5,34,41,58,42,6,54,15,13,10,3,630273592,346661572,109291121,113995200,129708411,122336127,154942733,186866427,159795145,135140238,0,61130680,75749176,369098743,335816327,534022963,378510093,58697666,418124584,159548723,143501741,99021364,33638978,24398,12688,4190,4641,5194,4630,5743,6999,5689,4168,0,3104,3587,14922,11305,19131,16543,3352,18267,4861,4576,3580,1041,13
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300004,핸드폰,556720154 ,40976 ,68,32,14,10,16,15,13,20,12,0,4,20,29,44,3,44,56,3,42,20,20,11,5,400988500,155731654,49098292,37199344,83676862,42393213,188620789,105798697,49932957,0,22609763,175267770,167890679,188477201,2474741,303749262,252970892,10104213,259078862,68842878,106268190,50231093,62194918,27755,13221,5281,4193,5936,5702,6643,7725,5496,0,1955,8545,11567,18594,315,19623,21353,1591,19365,7127,6099,5458,1336,8
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS100004,양식음식점,1632044179 ,79430 ,63,37,10,12,13,13,15,21,16,8,1,15,16,38,22,45,55,3,60,20,9,7,2,1014051412,617992767,164015609,193157443,209700471,206785045,240392844,361938549,256054218,196049803,6406988,252998576,205133897,600632324,370822591,734917312,765193473,26908672,750656955,365330912,189494418,128458187,39261649,52447,26983,9128,10395,10618,10540,11766,15278,11705,4604,1816,17540,14059,29552,11859,33488,43367,1741,45258,15306,7440,5679,1436,25
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS100008,분식전문점,1925770465 ,175499 ,69,31,12,14,14,14,14,19,13,0,5,25,20,41,9,44,57,4,47,23,16,8,2,1257173523,668596942,213765716,256496914,257603937,254427428,274879528,403941036,264655906,15259343,40834761,484358160,377785823,853783270,153749108,829823914,1003536807,80577532,870990574,397089140,309279153,135866539,39557781,121591,53908,21690,23956,25326,25089,25530,32001,21907,753,8484,44334,35417,72526,13985,74444,97457,8114,84137,37234,26039,12979,3400,47
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200037,노래방,232834335 ,18853 ,53,47,10,10,10,10,14,22,25,26,0,2,9,28,36,59,41,6,53,20,12,6,2,131314161,101520174,23526419,24932519,23487231,25533650,33834342,57011891,44508283,67779794,477030,3966571,13963057,60862207,85785676,130645761,97955337,13180921,125459104,42901597,27618397,14311837,5129241,11076,7777,1884,2098,2069,2249,2776,4383,3394,3515,28,638,2021,6403,6248,9844,8900,1879,12162,2383,1264,862,194,18
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200038,독서실,28984830 ,112 ,83,17,0,33,50,0,0,17,0,0,0,50,33,17,0,100,0,0,33,0,67,0,0,28148729,836101,0,7803608,20345121,0,0,836101,0,0,0,12262813,7803608,8918409,0,28984830,0,0,9754510,0,19230320,0,0,84,28,0,28,56,0,0,28,0,0,0,56,28,28,0,112,0,0,56,0,56,0,0,2
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300016,안경,769654980 ,19762 ,65,35,15,12,11,14,14,23,12,0,1,20,31,41,7,28,72,5,50,14,13,11,7,502093146,267561834,87931774,102774950,97122580,102599881,111663961,152797963,114763871,360180,8189086,120575775,210117071,343010307,87402561,209911680,557965867,41651085,450454516,116445019,70981310,70128514,18217104,13340,6422,2322,2549,2617,2812,3040,3568,2854,6,302,2907,5077,8974,2496,3592,16152,2034,12841,2048,1313,1283,226,7
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300028,화초,59150029 ,3026 ,53,47,9,9,11,8,17,28,19,0,3,20,30,43,4,53,47,7,64,13,8,6,2,34714228,24435801,6442969,7566735,5073539,4482063,11148922,14886901,9548900,0,2541380,14233389,19483408,22134126,757726,23911275,30446485,2309771,31986144,8461310,6593384,3639368,1367785,1611,1415,246,296,310,236,523,877,538,0,89,631,1002,1260,44,1482,1507,188,1923,362,262,183,75,5
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200016,당구장,22361602 ,2245 ,62,38,10,11,13,13,15,21,17,13,0,0,12,38,36,81,19,10,58,12,11,8,1,13791103,8570499,2225107,2627377,2782501,2910769,3245349,4697680,3872819,3397721,0,64315,2482528,8221053,8195985,18546418,3815184,2084636,12406343,3084396,2454232,1913702,418293,1398,847,229,252,284,296,337,461,386,299,0,10,268,856,812,1814,431,254,1312,261,219,173,26,3
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300022,화장품,3175320509 ,137360 ,66,34,11,12,12,14,17,23,12,0,1,13,26,48,12,13,87,6,60,19,8,6,1,2137603787,1037716722,307822766,337486231,346054364,394690678,751549748,652573048,385143674,186731,26380967,705172666,663851686,1362269400,417459059,500773523,2588975093,120708272,1673522416,783604229,265022597,196516580,50374522,88261,49099,14902,15368,16464,18403,23124,29381,19718,16,1251,17529,31640,66525,20399,20089,116335,8481,88518,19352,10022,8224,1831,19
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS100006,패스트푸드점,521802845 ,47214 ,65,35,10,13,13,14,15,19,16,0,3,21,20,44,12,44,56,4,54,19,12,9,2,346746954,175055891,59133287,66204745,68731443,71496879,81180600,99131201,75924690,795269,16685523,127461236,91422271,225293673,60144873,213645268,266560940,15066925,242256468,99906557,63160336,48139963,11675963,30997,16217,4919,6307,6293,6516,6962,8852,7365,85,1628,10130,10075,20044,5252,19745,26288,2179,25137,8665,5131,4071,848,8
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200008,한의원,131322158 ,535 ,81,19,19,17,14,16,15,19,0,0,3,17,32,47,0,27,73,5,47,21,18,10,0,106171009,25151149,23347406,17803798,18141054,27003479,19875272,25151149,0,0,7349641,20425899,41308190,62238428,0,36839528,90584222,7671767,53323646,22014823,32165752,12231434,16328,435,100,102,88,77,84,84,100,0,0,15,95,172,253,0,147,383,26,249,111,93,50,2,1
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS100009,호프-간이주점,3602076265 ,120987 ,65,36,11,12,13,13,16,21,15,26,0,5,3,24,42,57,43,3,49,21,14,11,2,2297978718,1304097547,402543222,407116859,427553841,487146807,573617989,767031980,537065567,1011433219,8769973,76284357,67643832,846606605,1591338279,2055135530,1401331530,85076891,1656684924,841874020,494012422,304302662,74516148,77577,43410,13714,14216,15122,15787,18738,24994,18416,28358,293,4282,3606,32598,51850,64294,53738,4175,64277,23631,13999,9559,2400,68
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200023,통신기기수리,10378928 ,128 ,72,28,16,12,12,23,9,24,4,0,4,17,42,37,0,39,61,2,64,16,7,11,0,6311349,4067579,1422792,1020108,1130832,1924316,813301,3245896,821683,0,198425,1703413,3582007,4895083,0,3180158,4475741,55707,4390083,1267316,1005517,937276,0,94,34,16,12,18,35,13,28,6,0,3,20,57,48,0,48,61,3,62,21,11,14,0,3
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200041,사진관,93829140 ,2888 ,75,25,17,14,14,15,16,14,11,0,5,26,38,31,0,40,60,3,56,18,8,12,3,71260619,22568521,12320133,15781719,12279606,15528561,15350600,12192893,10375628,0,4037091,26231465,36241846,27245737,73001,32166156,52061648,2312555,44854573,13323412,9351044,11155689,3230533,2152,736,436,383,423,443,467,384,352,0,140,780,1060,901,7,1081,1666,71,1548,470,269,314,79,3
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS200007,치과의원,535633714 ,4129 ,91,9,18,17,19,18,19,9,0,0,11,26,38,25,0,46,54,1,26,21,18,19,15,508033701,27600013,94685162,88922073,96850548,110964564,116611354,27600013,0,0,46100187,144285540,231016139,114231848,0,230004678,257453290,2846635,80978589,88813697,66794931,124348044,123676070,3755,374,730,688,773,767,797,374,0,0,433,1093,1580,1023,0,1819,2138,50,1037,834,722,732,584,3
2017,3,D,발달상권,1001242,혜화역 대학로_3,CS300020,서적,833255286 ,62969 ,64,36,13,13,12,12,13,20,16,0,3,18,27,43,9,48,52,2,36,24,25,10,4,527722915,305532371,106487568,104619178,106522167,98113780,111980222,162700563,142831808,0,25336587,159874895,235494637,340641726,71907441,423742953,409512333,11656754,241727035,209811705,239951422,97110237,32998133,40319,22650,8096,8444,7780,7668,8331,12309,10341,0,1818,11607,17267,26835,5442,29953,33016,1246,22484,15322,15475,6243,2199,3
